timeStamp,ghi,air_temp,windsp,winddir
2014/1/10 18:14,348.9,10.8,1.42,327.4
2014/1/10 18:15,363.2,10.8,1.26,322.2
2014/1/10 18:16,373.2,10.8,1.24,323
2014/1/10 18:17,378.1,10.8,1.5,324.8
2014/1/10 18:18,381.2,10.9,1.36,324
2014/1/10 18:19,385.2,10.9,1.1,309.4
2014/1/10 18:20,383.3,10.9,1.56,304.2
2014/1/10 18:21,376.6,10.96,1.22,323.4
2014/1/10 18:22,368.8,10.96,1.54,316
2014/1/10 18:23,366.7,11,1.32,319.7
2014/1/10 18:24,371.4,11,1.3,298
2014/1/10 18:25,349.8,11,0.72,306.3
2014/1/10 18:26,342.3,11,0.88,294.5
2014/1/10 18:27,368.5,11.1,1.1,306.7
2014/1/10 18:28,372.7,11.18,1.44,320.6
2014/1/10 18:29,369.2,11.14,1.46,313
2014/1/10 18:30,387.4,11.1,2.06,311.8
2014/1/10 18:31,386.3,11.02,1.58,307.6
2014/1/10 18:32,383.2,10.94,1.36,328.4
2014/1/10 18:33,362.7,10.9,1.08,274.4
2014/1/10 18:34,375,10.9,1.4,290.7
2014/1/10 18:35,380.1,10.96,1.12,306.8
2014/1/10 18:36,385.9,11,1.24,315.4
2014/1/10 18:37,400.3,11.06,0.82,279
2014/1/10 18:38,392,11.1,1.44,305.2
2014/1/10 18:39,386.4,11.2,1.18,277.8
2014/1/10 18:40,391.3,11.22,0.96,299.8
2014/1/10 18:41,390,11.3,0.58,271.4
2014/1/10 18:42,391.5,11.44,1.24,273.2
2014/1/10 18:43,376.6,11.58,0.84,295.1
2014/1/10 18:44,367.8,11.7,1.42,296.2
2014/1/10 18:45,366.2,11.78,1.56,280.2
2014/1/10 18:46,347.1,11.8,1.22,261.8
2014/1/10 18:47,363.2,11.8,0.92,281.5
2014/1/10 18:48,399.4,11.86,0.98,282.8
2014/1/10 18:49,420,11.98,0.98,283.5
2014/1/10 18:50,387.3,12.08,1,259.3
2014/1/10 18:51,420.2,12.18,0.78,251
2014/1/10 18:52,430.4,12.3,1.22,318.2
2014/1/10 18:53,441.9,12.32,1.58,301.6
2014/1/10 18:54,441.1,12.3,1.4,288.4
2014/1/10 18:55,428.3,12.2,0.78,294.9
2014/1/10 18:56,408.4,12.2,0.68,267.2
2014/1/10 18:57,388.1,12.28,1.24,270.6
2014/1/10 18:58,404.9,12.3,1.68,286
2014/1/10 18:59,409.6,12.4,1.84,284
2014/1/10 19:00,403.9,12.3,1.92,294.4
2014/1/10 19:01,415.7,12.3,1.3,292.6
2014/1/10 19:02,439.7,12.3,1.24,294.5
2014/1/10 19:03,453.9,12.3,0.56,308.9
2014/1/10 19:04,468.9,12.3,0.58,82.8
2014/1/10 19:05,467.4,12.4,0.8,319.9
2014/1/10 19:06,472.7,12.44,1.26,282.4
2014/1/10 19:07,464.4,12.56,1.16,290.4
2014/1/10 19:08,452.9,12.66,1.22,274.6
2014/1/10 19:09,447.8,12.68,0.78,249.3
2014/1/10 19:10,448,12.7,1.22,266.6
2014/1/10 19:11,453.7,12.8,2.68,283.8
2014/1/10 19:12,457,12.8,2.28,310
2014/1/10 19:13,451.6,12.72,2.02,292.2
2014/1/10 19:14,461.6,12.74,1.4,286.8
2014/1/10 19:15,465.6,12.84,0.94,266.1
2014/1/10 19:16,460.9,13.04,0.8,23.87
2014/1/10 19:17,464.6,13.14,0.8,91.3
2014/1/10 19:18,469.8,13.22,0.68,94.6
2014/1/10 19:19,463.2,13.32,0.7,94
2014/1/10 19:20,462,13.5,1.2,283
2014/1/10 19:21,472.6,13.62,1.52,292.3
2014/1/10 19:22,465.3,13.62,1.08,298.6
2014/1/10 19:23,460.5,13.6,0.66,278.3
2014/1/10 19:24,462.1,13.6,0.82,269.9
2014/1/10 19:25,461.8,13.66,1,275.5
2014/1/10 19:26,450.6,13.76,1.3,288.7
2014/1/10 19:27,455.2,13.76,0.94,75.83
2014/1/10 19:28,456.5,13.7,0.92,293.4
2014/1/10 19:29,453.7,13.78,1.4,285.2
2014/1/10 19:30,451,13.9,1.34,285.6
2014/1/10 19:31,452.7,13.94,0.94,263.9
2014/1/10 19:32,462.4,14.02,1.36,284
2014/1/10 19:33,461.8,14.04,1.72,294
2014/1/10 19:34,462,13.94,1.38,273
2014/1/10 19:35,465.6,13.78,1.18,319.7
2014/1/10 19:36,473.8,13.7,2.32,300.7
2014/1/10 19:37,479.4,13.6,1.36,296.5
2014/1/10 19:38,483.7,13.6,0.7,336.4
2014/1/10 19:39,478.5,13.6,1.62,299.8
2014/1/10 19:40,487.5,13.64,1.4,302.5
2014/1/10 19:41,489.1,13.7,2.16,306
2014/1/10 19:42,488.5,13.66,1.84,285.6
2014/1/10 19:43,487.7,13.64,2.12,282.2
2014/1/10 19:44,476.4,13.62,1.72,294.2
2014/1/10 19:45,451.6,13.6,0.92,350.7
2014/1/10 19:46,474.6,13.7,0.5,340.8
2014/1/10 19:47,500.4,13.7,0.62,257.8
2014/1/10 19:48,501.8,13.82,1.24,294.2
2014/1/10 19:49,490.6,13.96,1.44,271.7
2014/1/10 19:50,463.7,14.06,1.58,258.8
2014/1/10 19:51,456.3,14.1,1.6,288.1
2014/1/10 19:52,469,14.1,1.78,317.2
2014/1/10 19:53,464.4,14.08,1.8,304.2
2014/1/10 19:54,448.4,14,0.84,302.4
2014/1/10 19:55,446,13.92,1.4,292.8
2014/1/10 19:56,452.3,14,0.84,261
2014/1/10 19:57,463.1,14,1.42,316.3
2014/1/10 19:58,472.2,14,1.38,283.7
2014/1/10 19:59,471.1,14,0.82,258
2014/1/10 20:00,477.1,14,1.12,276.1
2014/1/10 20:01,486.4,14.1,1.08,284.7
2014/1/10 20:02,495,14.12,1.96,276.2
2014/1/10 20:03,481,14.2,1.24,273.8
2014/1/10 20:04,483.3,14.2,1.52,292.3
2014/1/10 20:05,488.9,14.12,1.8,275
2014/1/10 20:06,508.3,14.2,1.72,280.8
2014/1/10 20:07,497.7,14.2,1.56,286.6
2014/1/10 20:08,469.4,14.2,1.04,319.4
2014/1/10 20:09,466.2,14.2,1.4,326.4
2014/1/10 20:10,439.9,14.2,1.74,290.2
2014/1/10 20:11,449.4,14.2,1.32,290.3
2014/1/10 20:12,452.3,14.26,2.14,311.6
2014/1/10 20:13,427,14.24,1.46,322.6
2014/1/10 20:14,476.3,14.2,1.88,270.5
2014/1/10 20:15,477.9,14.22,1,262.7
2014/1/10 20:16,486.1,14.32,1.44,286
2014/1/10 20:17,486.5,14.46,1.26,287
2014/1/10 20:18,492.5,14.58,1.42,288.1
2014/1/10 20:19,502,14.66,1.34,290.8
2014/1/10 20:20,497.4,14.68,1.58,283.1
2014/1/10 20:21,451.1,14.6,1.3,297.5
2014/1/10 20:22,469.5,14.54,1.66,279.8
2014/1/10 20:23,455,14.5,1.52,300.7
2014/1/10 20:24,443.4,14.54,1.9,297.8
2014/1/10 20:25,458.6,14.52,1.9,318.6
2014/1/10 20:26,455,14.46,2.04,300.3
2014/1/10 20:27,453.4,14.44,1.42,274.3
2014/1/10 20:28,469.9,14.5,1.7,260.4
2014/1/10 20:29,464.8,14.6,2.72,272
2014/1/10 20:30,466.8,14.54,2.06,294.5
2014/1/10 20:31,485.1,14.5,1.4,289.3
2014/1/10 20:32,471.5,14.52,1.58,287.5
2014/1/10 20:33,468.2,14.6,1.36,270.6
2014/1/10 20:34,481.1,14.72,1.24,318.6
2014/1/10 20:35,474.2,14.84,1.7,273.9
2014/1/10 20:36,442.8,14.92,1.82,283.6
2014/1/10 20:37,434.3,15,1.84,301.5
2014/1/10 20:38,389.6,15.04,1.46,298.2
2014/1/10 20:39,355.4,15,0.74,299.3
2014/1/10 20:40,342.3,15,1.42,267.6
2014/1/10 20:41,351.5,15,1.28,286.2
2014/1/10 20:42,392.4,15.06,2.06,305.8
2014/1/10 20:43,417.3,15.04,1.88,304
2014/1/10 20:44,434.8,14.98,1.48,309.2
2014/1/10 20:45,432.5,14.9,0.92,323.4
2014/1/10 20:46,434.1,14.9,2.08,276.4
2014/1/10 20:47,422.9,14.9,2.12,307.3
2014/1/10 20:48,430,14.9,1.82,307.4
2014/1/10 20:49,430.2,14.88,1.76,301.6
2014/1/10 20:50,417.5,14.84,2.1,275.6
2014/1/10 20:51,424.9,14.9,1.78,281.2
2014/1/10 20:52,425.4,14.9,1.88,313
2014/1/10 20:53,438.4,14.84,1,337.3
2014/1/10 20:54,461.6,14.8,0.34,341.3
2014/1/10 20:55,460.2,14.86,1.38,269.6
2014/1/10 20:56,436.9,14.96,1.14,284.7
2014/1/10 20:57,423.2,15.1,2.34,298
2014/1/10 20:58,422.6,15.2,1.96,299.2
2014/1/10 20:59,416.6,15.18,1.18,285.1
2014/1/10 21:00,437.3,15.16,1.44,281.3
2014/1/10 21:01,449.7,15.2,2.44,306.4
2014/1/10 21:02,462.8,15.2,1.34,293
2014/1/10 21:03,459.9,15.2,2.4,279.8
2014/1/10 21:04,462.5,15.2,2.48,276.6
2014/1/10 21:05,464.2,15.2,1.88,285.6
2014/1/10 21:06,449.2,15.28,1.94,283.4
2014/1/10 21:07,432.6,15.3,2,280.6
2014/1/10 21:08,434.6,15.3,1.54,269.4
2014/1/10 21:09,446.6,15.3,0.72,271.6
2014/1/10 21:10,460.6,15.3,1.6,289.2
2014/1/10 21:11,461.7,15.36,1.76,288.8
2014/1/10 21:12,459.5,15.4,1.62,292
2014/1/10 21:13,442.9,15.4,1.88,274.8
2014/1/10 21:14,430.4,15.5,1.9,287.2
2014/1/10 21:15,441.6,15.5,1.22,275
2014/1/10 21:16,438.2,15.5,1.22,294.6
2014/1/10 21:17,430.4,15.6,0.98,286.9
2014/1/10 21:18,454.5,15.66,1.26,318
2014/1/10 21:19,460.4,15.7,2.28,292
2014/1/10 21:20,450.7,15.64,1.84,288.2
2014/1/10 21:21,442.2,15.6,0.58,282.2
2014/1/10 21:22,444.4,15.62,0.36,155.3
2014/1/10 21:23,441.1,15.74,1.1,302
2014/1/10 21:24,438.7,15.88,1.38,287.8
2014/1/10 21:25,433.8,16,1.64,318.9
2014/1/10 21:26,428.1,15.96,1.32,314.8
2014/1/10 21:27,390.9,15.9,0.98,297.2
2014/1/10 21:28,355.8,15.86,1.04,300.1
2014/1/10 21:29,362.2,15.9,1.02,315
2014/1/10 21:30,374.1,15.9,1.06,322
2014/1/10 21:31,393.8,15.9,0.68,316.6
2014/1/10 21:32,412.1,15.94,0.7,311.8
2014/1/10 21:33,359.9,16,0.96,320.7
2014/1/10 21:34,431,16,2.22,299
2014/1/10 21:35,436.6,16,1.98,310.6
2014/1/10 21:36,387.8,16,1.92,272.6
2014/1/10 21:37,371.7,15.9,1.48,289
2014/1/10 21:38,397.7,15.9,2.12,289.2
2014/1/10 21:39,380.6,15.9,2.22,303.8
2014/1/10 21:40,415.5,15.88,2.08,308
2014/1/10 21:41,407.6,15.8,1.64,306.4
2014/1/10 21:42,419,15.74,1.6,315.2
2014/1/10 21:43,422,15.7,1.44,316.9
2014/1/10 21:44,397.2,15.76,1.92,304
2014/1/10 21:45,362.3,15.8,1.72,286
2014/1/10 21:46,367,15.8,1.52,287.5
2014/1/10 21:47,377.2,15.72,2.28,273.4
2014/1/10 21:48,344.2,15.7,1.34,277.3
2014/1/10 21:49,313.6,15.7,1.44,296.2
2014/1/10 21:50,288.5,15.7,1.56,308
2014/1/10 21:51,289.4,15.8,1.88,308.8
2014/1/10 21:52,295.2,15.8,2.48,316.6
2014/1/10 21:53,303.6,15.8,2.32,302.6
2014/1/10 21:54,344.1,15.7,1.92,308.8
2014/1/10 21:55,335.5,15.66,1.58,292
2014/1/10 21:56,351.7,15.6,2.02,283.4
2014/1/10 21:57,367.5,15.6,1.48,307.4
2014/1/10 21:58,358.5,15.6,2.12,310.6
2014/1/10 21:59,354.3,15.6,1.88,322.4
2014/1/10 22:00,314.9,15.6,2.04,311.6
2014/1/10 22:01,360.8,15.6,2.4,309.6
2014/1/10 22:02,329.7,15.56,2.72,296
2014/1/10 22:03,330.8,15.5,1.84,290.6
2014/1/10 22:04,385.8,15.5,1.54,277.6
2014/1/10 22:05,385.9,15.6,1.52,306.4
2014/1/10 22:06,390.9,15.7,2.36,310
2014/1/10 22:07,397.6,15.76,2.34,306.8
2014/1/10 22:08,397.6,15.8,2.3,304.8
2014/1/10 22:09,386,15.8,1.82,313.4
2014/1/10 22:10,374.7,15.8,2.38,305.4
2014/1/10 22:11,352,15.76,2.78,321.8
2014/1/10 22:12,351.7,15.7,2.88,317.4
2014/1/10 22:13,361.7,15.66,2.14,316.8
2014/1/10 22:14,366.6,15.62,2.46,313.6
2014/1/10 22:15,366.2,15.68,2.42,302.2
2014/1/10 22:16,363.7,15.7,2.98,309.8
2014/1/10 22:17,362.5,15.7,2.98,320.4
2014/1/10 22:18,317.8,15.7,2.46,316.4
2014/1/10 22:19,338.4,15.7,2.4,297.7
2014/1/10 22:20,343,15.7,2.36,309.6
2014/1/10 22:21,330.2,15.7,1.92,305.7
2014/1/10 22:22,327,15.7,2.22,297.4
2014/1/10 22:23,305.7,15.7,3.44,314.4
2014/1/10 22:24,283.7,15.7,2.7,315
2014/1/10 22:25,290.7,15.62,2.16,312.4
2014/1/10 22:26,276.9,15.6,1.72,316.5
2014/1/10 22:27,249.4,15.62,2.08,302.2
2014/1/10 22:28,257.3,15.7,2.98,308.4
2014/1/10 22:29,270.9,15.68,3.24,309.4
2014/1/10 22:30,264.3,15.6,2.36,309.4
2014/1/10 22:31,261.1,15.52,2.16,306.8
2014/1/10 22:32,270.9,15.5,2.46,308.4
2014/1/10 22:33,272.5,15.5,2.52,313.2
2014/1/10 22:34,268.7,15.5,2.06,303.8
2014/1/10 22:35,260.1,15.52,2.22,307.7
2014/1/10 22:36,263.2,15.6,2.34,307
2014/1/10 22:37,257.2,15.6,2.62,305.8
2014/1/10 22:38,241.6,15.6,2.68,301.4
2014/1/10 22:39,235.9,15.6,2.06,294.8
2014/1/10 22:40,246.7,15.6,2.4,306
2014/1/10 22:41,258.6,15.6,1.92,303.8
2014/1/10 22:42,259.4,15.64,2.1,310.4
2014/1/10 22:43,255.5,15.7,2,314.3
2014/1/10 22:44,265,15.7,1.88,298.6
2014/1/10 22:45,284.8,15.7,2.48,311.2
2014/1/10 22:46,279.9,15.7,2.94,319
2014/1/10 22:47,280.5,15.66,2.72,312.2
2014/1/10 22:48,286.2,15.6,2.74,310.2
2014/1/10 22:49,296,15.6,2,300.2
2014/1/10 22:50,305.2,15.6,1.68,292.7
2014/1/10 22:51,312.5,15.7,2.18,295
2014/1/10 22:52,302.4,15.7,1.92,301.2
2014/1/10 22:53,281.9,15.78,1.9,288.9
2014/1/10 22:54,261.3,15.82,2.56,307.2
2014/1/10 22:55,236.2,15.9,2.82,297
2014/1/10 22:56,234.1,15.9,2.06,299.4
2014/1/10 22:57,224.6,15.9,1.58,304.8
2014/1/10 22:58,221.6,15.9,1.68,298.4
2014/1/10 22:59,192.7,15.9,1.98,284.6
2014/1/10 23:00,185.2,15.9,2.02,310.4
2014/1/10 23:01,215.9,15.9,1.68,296.8
2014/1/10 23:02,212.8,15.94,2,298.6
2014/1/10 23:03,223.6,15.94,1.88,296.6
2014/1/10 23:04,224.3,15.96,2.2,312.8
2014/1/10 23:05,200,15.9,1.52,309.2
2014/1/10 23:06,198.3,15.9,1.68,299
2014/1/10 23:07,190.7,15.9,1.48,303.8
2014/1/10 23:08,177,15.94,2.38,294
2014/1/10 23:09,179.5,15.92,1.6,299.1
2014/1/10 23:10,191.7,15.9,1.42,309.4
2014/1/10 23:11,200.5,15.92,2.46,310.6
2014/1/10 23:12,228.7,15.9,2.8,317
2014/1/10 23:13,238.5,15.88,2.72,314.4
2014/1/10 23:14,236.8,15.8,2.46,312.8
2014/1/10 23:15,240,15.8,1.88,308.2
2014/1/10 23:16,229.4,15.8,2.1,303
2014/1/10 23:17,243,15.8,2.24,304.4
2014/1/10 23:18,248.2,15.8,2.04,301.4
2014/1/10 23:19,230.8,15.8,2.4,289.6
2014/1/10 23:20,225.6,15.8,2.2,298.2
2014/1/10 23:21,240.5,15.88,2.72,303.6
2014/1/10 23:22,249.8,15.9,2.52,314.8
2014/1/10 23:23,250.8,15.9,2.66,315.6
2014/1/10 23:24,250.5,15.82,1.98,310
2014/1/10 23:25,257.8,15.8,1.82,303.8
2014/1/10 23:26,260.8,15.8,2.5,312.2
2014/1/10 23:27,258,15.8,2.2,316.4
2014/1/10 23:28,276.5,15.8,1.84,322.2
2014/1/10 23:29,266.2,15.8,2,299
2014/1/10 23:30,255.4,15.9,2.74,318
2014/1/10 23:31,247,15.9,2.98,299.2
2014/1/10 23:32,238.7,15.9,2.52,291.6
2014/1/10 23:33,241,15.9,2.8,314
2014/1/10 23:34,235.5,15.9,2.2,316.6
2014/1/10 23:35,234.7,15.9,2.38,311.2
2014/1/10 23:36,217.9,15.96,2.88,298.6
2014/1/10 23:37,199.3,15.96,1.86,291
2014/1/10 23:38,164.7,15.9,2.2,281
2014/1/10 23:39,153.9,15.94,1.36,292
2014/1/10 23:40,150.6,16,2.06,295.8
2014/1/10 23:41,145.3,16,2.12,295.2
2014/1/10 23:42,141.7,16,2.3,289
2014/1/10 23:43,140.3,16,2.36,285.6
2014/1/10 23:44,146,15.9,2.28,286
2014/1/10 23:45,152.8,15.9,2.12,273.4
2014/1/10 23:46,154.7,15.9,2.18,290.4
2014/1/10 23:47,150.5,15.9,2,280.2
2014/1/10 23:48,142,15.9,1.4,262.8
2014/1/10 23:49,142.8,15.9,1.76,278
2014/1/10 23:50,130.1,15.88,2.56,306
2014/1/10 23:51,127.4,15.8,2.62,313.2
2014/1/10 23:52,135.3,15.8,1.98,314.2
2014/1/10 23:53,144,15.8,1.64,300.8
2014/1/10 23:54,148.9,15.8,2.32,310.6
2014/1/10 23:55,146,15.76,2.2,310.2
2014/1/10 23:56,142.2,15.7,1.88,310
2014/1/10 23:57,142,15.7,2.24,312.4
2014/1/10 23:58,139.9,15.7,1.94,295
2014/1/10 23:59,137,15.7,2,303.8
2014/1/11 0:00,138.3,15.7,2.18,309.5
2014/1/11 0:01,144.3,15.7,2.22,302.4
2014/1/11 0:02,149.1,15.7,2.34,313.4
2014/1/11 0:03,146.1,15.7,3.06,312.2
2014/1/11 0:04,148.4,15.7,2.62,309.2
2014/1/11 0:05,159.7,15.7,2.22,308
2014/1/11 0:06,165.3,15.68,2,308
2014/1/11 0:07,162.2,15.7,2.28,312.6
2014/1/11 0:08,156.9,15.7,2.58,309.2
2014/1/11 0:09,148.7,15.7,3.1,307.6
2014/1/11 0:10,134.5,15.7,2.78,307.8
2014/1/11 0:11,122.6,15.6,2.58,304.4
2014/1/11 0:12,113.3,15.6,2.18,293.2
2014/1/11 0:13,114,15.6,2.18,291.6
2014/1/11 0:14,112.9,15.6,2.1,289.4
2014/1/11 0:15,110.5,15.6,2.2,290.4
2014/1/11 0:16,123.1,15.6,2.26,302.2
2014/1/11 0:17,109.9,15.54,2.34,309.8
2014/1/11 0:18,118.3,15.5,2.86,310
2014/1/11 0:19,133.4,15.5,2.54,315.8
2014/1/11 0:20,126.5,15.42,2.78,312.8
2014/1/11 0:21,97.4,15.4,2.76,303.2
2014/1/11 0:22,77.34,15.4,2.7,302.4
2014/1/11 0:23,66.07,15.4,2.42,308.4
2014/1/11 0:24,60.31,15.38,2.1,310
2014/1/11 0:25,60.11,15.3,2.92,301
2014/1/11 0:26,55.75,15.3,2.92,306.2
2014/1/11 0:27,48.77,15.3,2.96,305.6
2014/1/11 0:28,43.85,15.3,2.56,303.6
2014/1/11 0:29,40.13,15.3,2.3,302.8
2014/1/11 0:30,37.46,15.3,2.2,301.2
2014/1/11 0:31,37.53,15.22,2.1,302.2
2014/1/11 0:32,37.06,15.2,1.76,305
2014/1/11 0:33,35.63,15.2,1.18,300.6
2014/1/11 0:34,35.35,15.2,1.94,281
2014/1/11 0:35,36.51,15.2,1.54,269.5
2014/1/11 0:36,39.88,15.2,1.1,294
2014/1/11 0:37,40.88,15.12,1.3,276
2014/1/11 0:38,36.76,15.1,1.34,284.8
2014/1/11 0:39,35.91,15.1,1.26,289.8
2014/1/11 0:40,34.65,15.1,0.84,276.7
2014/1/11 0:41,34.39,15.1,1.28,282.8
2014/1/11 0:42,33.33,15.1,0.98,260.7
2014/1/11 0:43,32.12,15,1,274.8
2014/1/11 0:44,30.92,15,0.96,248.8
2014/1/11 0:45,28.38,14.96,0.94,266.3
2014/1/11 0:46,25.32,14.9,1.4,286.8
2014/1/11 0:47,22.94,14.9,1.4,278.7
2014/1/11 0:48,20.2,14.9,2.18,299.4
2014/1/11 0:49,17.88,14.8,1.58,307.4
2014/1/11 0:50,16.27,14.8,1.9,304.4
2014/1/11 0:51,14.93,14.8,2,299.2
2014/1/11 0:52,13.65,14.74,2.04,294.8
2014/1/11 0:53,12.19,14.7,2.26,299
2014/1/11 0:54,10.75,14.7,1.88,300.8
2014/1/11 0:55,9.29,14.7,1.82,304
2014/1/11 0:56,7.95,14.62,2.04,303.8
2014/1/11 0:57,6.83,14.6,1.78,309.4
2014/1/11 0:58,5.69,14.6,1.72,305.2
2014/1/11 0:59,4.49,14.56,1.8,302
2014/1/11 1:00,3.48,14.5,1.62,299.6
2014/1/11 1:01,2.68,14.5,1.88,300.6
2014/1/11 1:02,1.97,14.5,1.68,299.6
2014/1/11 1:03,1.45,14.48,1.64,303.6
2014/1/11 15:22,1.23,8.4,1.48,122
2014/1/11 15:23,1.38,8.28,1.48,119
2014/1/11 15:24,1.23,8.14,1.36,121
2014/1/11 15:25,0.92,7.96,1.3,130.4
2014/1/11 15:26,1.13,7.84,1.08,123.6
2014/1/11 15:27,1.39,7.7,1.22,111
2014/1/11 15:28,1.79,7.7,1.42,117.3
2014/1/11 15:29,1.51,7.76,1.06,109.4
2014/1/11 15:30,0.59,7.8,1.12,120.4
2014/1/11 15:31,0.79,7.88,1.34,121.4
2014/1/11 15:32,1.03,7.98,1.16,148.1
2014/1/11 15:33,1.58,8.02,0.94,127.2
2014/1/11 15:34,2.1,8.1,1.2,122.8
2014/1/11 15:35,2.71,8.1,1.28,121.5
2014/1/11 15:36,3.47,8.2,1.56,124.4
2014/1/11 15:37,4.45,8.24,1.32,119.2
2014/1/11 15:38,5.38,8.3,1.56,131
2014/1/11 15:39,6.63,8.36,1.36,136.6
2014/1/11 15:40,7.82,8.4,1.32,131.5
2014/1/11 15:41,9.13,8.46,1.5,123.8
2014/1/11 15:42,10.43,8.5,1.1,122.1
2014/1/11 15:43,11.75,8.6,1.48,119
2014/1/11 15:44,13.12,8.66,1.52,134.3
2014/1/11 15:45,14.44,8.76,1.38,139.4
2014/1/11 15:46,15.79,8.82,1.54,142.4
2014/1/11 15:47,17.03,8.9,0.94,146
2014/1/11 15:48,18.12,8.9,0.98,154.5
2014/1/11 15:49,19.46,8.94,1.46,160.6
2014/1/11 15:50,20.54,9,1.18,145.4
2014/1/11 15:51,21.7,9.02,1.2,155.2
2014/1/11 15:52,22.98,9.1,1.22,151.8
2014/1/11 15:53,24,9.1,0.76,132.7
2014/1/11 15:54,25.1,9.1,1.36,160.2
2014/1/11 15:55,26.19,9.1,1.02,132.2
2014/1/11 15:56,27.31,9.16,0.76,138.1
2014/1/11 15:57,28.51,9.2,0.82,167.4
2014/1/11 15:58,29.61,9.2,1.04,166.7
2014/1/11 15:59,30.7,9.2,1.38,166
2014/1/11 16:00,31.68,9.28,1.2,168
2014/1/11 16:01,32.65,9.3,1.36,159.8
2014/1/11 16:02,33.71,9.4,1.42,155.2
2014/1/11 16:03,34.72,9.42,1.5,150.2
2014/1/11 16:04,35.82,9.5,1.24,140.2
2014/1/11 16:05,36.87,9.54,1.4,141
2014/1/11 16:06,37.96,9.6,1.16,133.8
2014/1/11 16:07,38.91,9.6,1.28,129.1
2014/1/11 16:08,39.85,9.62,2.14,140.8
2014/1/11 16:09,41.23,9.7,1.68,130.6
2014/1/11 16:10,42.39,9.7,1.94,133.6
2014/1/11 16:11,43.44,9.7,2.14,144.4
2014/1/11 16:12,43.88,9.8,2.14,136.2
2014/1/11 16:13,44.02,9.8,2.06,140.4
2014/1/11 16:14,44.03,9.8,1.72,129.4
2014/1/11 16:15,44.06,9.8,2.02,129.2
2014/1/11 16:16,44.39,9.8,1.7,131.2
2014/1/11 16:17,45.3,9.8,1.74,137
2014/1/11 16:18,46.5,9.8,1.74,136.1
2014/1/11 16:19,47.11,9.86,2.26,148.9
2014/1/11 16:20,47.78,9.9,1.16,141.9
2014/1/11 16:21,48.47,9.9,2.28,144.6
2014/1/11 16:22,49.19,9.9,2.14,153.8
2014/1/11 16:23,49.51,9.98,1.04,136.9
2014/1/11 16:24,49.92,10,1.34,140.4
2014/1/11 16:25,50.48,10,1.24,150.7
2014/1/11 16:26,51.5,10,1.64,136.6
2014/1/11 16:27,52.74,10.04,1.82,141.2
2014/1/11 16:28,53.9,10.1,1.5,143.4
2014/1/11 16:29,54.74,10.14,1.78,140.8
2014/1/11 16:30,55.11,10.2,1.6,137.3
2014/1/11 16:31,55.01,10.22,1.96,134.4
2014/1/11 16:32,54.92,10.3,2.08,135.2
2014/1/11 16:33,54.95,10.32,1.88,144.8
2014/1/11 16:34,55.22,10.4,2.16,137.2
2014/1/11 16:35,55.25,10.4,2.12,142.4
2014/1/11 16:36,54.72,10.5,2.16,132.3
2014/1/11 16:37,53.95,10.5,2.02,144
2014/1/11 16:38,53.08,10.52,3.02,139.2
2014/1/11 16:39,52.71,10.6,2.24,137.6
2014/1/11 16:40,52.68,10.6,2.36,146.5
2014/1/11 16:41,52.97,10.6,1.88,140.2
2014/1/11 16:42,53.58,10.6,2.38,133.6
2014/1/11 16:43,54.29,10.66,2.76,134
2014/1/11 16:44,55.04,10.7,3.38,139.2
2014/1/11 16:45,55.7,10.74,2.8,138.2
2014/1/11 16:46,56.77,10.8,2.18,137
2014/1/11 16:47,58.36,10.8,1,138.4
2014/1/11 16:48,60.43,10.8,1.92,147.3
2014/1/11 16:49,62.73,10.8,1.98,134.8
2014/1/11 16:50,65.3,10.88,2.34,147.6
2014/1/11 16:51,67.45,10.9,2.66,147.1
2014/1/11 16:52,68.94,10.9,2.26,132.2
2014/1/11 16:53,69.43,10.98,1.84,138.2
2014/1/11 16:54,69.06,11,1.88,147.5
2014/1/11 16:55,68.31,11,2.16,135.1
2014/1/11 16:56,67.75,11,2.16,145.4
2014/1/11 16:57,67.89,11,2.72,138.4
2014/1/11 16:58,69.4,11,2.38,138.2
2014/1/11 16:59,71.04,11,2.34,126.2
2014/1/11 17:00,72.59,11,2.32,130.6
2014/1/11 17:01,73.42,11,3.72,131.6
2014/1/11 17:02,73.01,11.06,3.22,141
2014/1/11 17:03,71.61,11.1,1.72,141.3
2014/1/11 17:04,70.31,11.1,2.12,131.4
2014/1/11 17:05,68.97,11.1,2.38,127.4
2014/1/11 17:06,67.97,11.1,2.8,138
2014/1/11 17:07,67.29,11.1,2.14,134.5
2014/1/11 17:08,67.28,11.1,2.48,147.2
2014/1/11 17:09,67.69,11.1,3.06,155.5
2014/1/11 17:10,68.81,11.1,1.98,150.3
2014/1/11 17:11,69.98,11.1,2.22,127
2014/1/11 17:12,70.72,11.1,2.38,146
2014/1/11 17:13,70.05,11.1,2.44,139.5
2014/1/11 17:14,68.81,11.1,1.96,154.2
2014/1/11 17:15,67.43,11.1,2.04,143.2
2014/1/11 17:16,66.14,11.2,0.86,121
2014/1/11 17:17,65.75,11.2,1.38,135.3
2014/1/11 17:18,65.88,11.2,2.14,153.4
2014/1/11 17:19,66.9,11.2,1.2,152.2
2014/1/11 17:20,69.24,11.24,1.12,167.2
2014/1/11 17:21,73.14,11.3,1.02,128.2
2014/1/11 17:22,77.78,11.3,1.68,168.6
